"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1104","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 05:27:08,FALSE,NA,"970893521329836032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArianaBazaldua1",34,TRUE,FALSE,NA,NA
"1105","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-06 05:16:30,FALSE,NA,"970890845246377985",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",14,TRUE,FALSE,NA,NA
"1106","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-03-06 05:12:45,FALSE,NA,"970889902865907712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ppenttin",23,TRUE,FALSE,NA,NA
"1107","Late season flu spike raises concerns in Massachusetts: Just when we thought flu season was on its last days, a rec… https://t.co/ROw2k1F2LX",FALSE,0,NA,2018-03-06 05:04:06,TRUE,NA,"970887725472559105",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsUpdate24Int",0,FALSE,FALSE,NA,NA
"1108","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-03-06 05:02:35,FALSE,NA,"970887341815590912",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",23,TRUE,FALSE,NA,NA
"1109","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 05:00:21,FALSE,NA,"970886780496109568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GenXMom74",34,TRUE,FALSE,NA,NA
"1110","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 05:00:20,FALSE,NA,"970886778117791746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rdelriodaher",34,TRUE,FALSE,NA,NA
"1111","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 04:54:00,FALSE,NA,"970885183925882881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RatchetSmurf",34,TRUE,FALSE,NA,NA
"1112","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 04:52:01,FALSE,NA,"970884684505739265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudeepkhatri",34,TRUE,FALSE,NA,NA
"1113","RT @mphatunc: How has the #flu spread across the country this year? @FiveThirtyEight looks at influenza activity levels by state, based on…",FALSE,0,NA,2018-03-06 04:35:55,FALSE,NA,"970880630878756864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AughtaKnow",2,TRUE,FALSE,NA,NA
"1114","Dog influenza warning. https://t.co/L1up6108o1",FALSE,0,NA,2018-03-06 03:47:54,FALSE,NA,"970868548863131648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","blawgg",0,FALSE,FALSE,NA,NA
"1115","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 03:37:08,FALSE,NA,"970865840450027520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BLGSinYEG",34,TRUE,FALSE,NA,NA
"1116","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 03:34:25,FALSE,NA,"970865154333212672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonnaDeSimoneJD",34,TRUE,FALSE,NA,NA
"1117","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-06 03:32:51,FALSE,NA,"970864760064499713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rpj66",39,TRUE,FALSE,NA,NA
"1118","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…",FALSE,0,NA,2018-03-06 03:24:53,FALSE,NA,"970862755300261888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toneunga3",32,TRUE,FALSE,NA,NA
"1119","Se puede tener influenza sin fiebre? ������ si esto no es flu, es la peor de las gripes",FALSE,0,NA,2018-03-06 03:24:52,FALSE,NA,"970862752121188353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acamposp",0,FALSE,FALSE,NA,NA
"1120","RT @RayFirszt: adults taking probiotics or prebiotics had improved responses to all flu strain vaccines. results suggest that the use of pr…",FALSE,0,NA,2018-03-06 03:12:24,FALSE,NA,"970859615805042688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ejungmeyer",6,TRUE,FALSE,NA,NA
"1121","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-06 02:55:35,FALSE,NA,"970855383702102017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ImContreras",39,TRUE,FALSE,NA,NA
"1122","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 02:47:08,FALSE,NA,"970853255931727874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benetipz",34,TRUE,FALSE,NA,NA
"1123","How to Know When a Child’s Flu Turns Serious https://t.co/P0elm21OCx",FALSE,0,NA,2018-03-06 02:46:08,FALSE,NA,"970853006567604224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Anna_ohlala",0,FALSE,FALSE,NA,NA
"1124","This  flu is like the great influenza #BlerdDating https://t.co/FaEtYHPINc",FALSE,0,NA,2018-03-06 02:09:15,FALSE,NA,"970843720860958726",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HollieHarper5",0,FALSE,FALSE,NA,NA
"1125","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 02:00:36,FALSE,NA,"970841544264704000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristineSurer4",34,TRUE,FALSE,NA,NA
"1126","RT @HSS_EMSolutions: A Japanese pharmaceutical firm is working to revolutionize the way we treat Influenza. https://t.co/5vyns2HZMd",FALSE,0,NA,2018-03-06 01:54:42,FALSE,NA,"970840059258855424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CKSonne",1,TRUE,FALSE,NA,NA
"1127","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-06 01:52:40,FALSE,NA,"970839547738185728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsurune64",14,TRUE,FALSE,NA,NA
"1128","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-06 01:49:45,FALSE,NA,"970838816171921408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justblegit",39,TRUE,FALSE,NA,NA
"1129","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 01:45:00,FALSE,NA,"970837620497571840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCS_Schl_Health",34,TRUE,FALSE,NA,NA
"1130","RT @CrazyRxMan: National and Regional Level Outpatient Illness and Viral Surveillance for the Influenza (FLU) ~ https://t.co/XHuq2CY42w",FALSE,0,NA,2018-03-06 01:40:50,FALSE,NA,"970836571648942080",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","LadyMislon",1,TRUE,FALSE,NA,NA
"1131","National and Regional Level Outpatient Illness and Viral Surveillance for the Influenza (FLU) ~ https://t.co/XHuq2CY42w",FALSE,1,NA,2018-03-06 01:25:15,FALSE,NA,"970832651526557701",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","CrazyRxMan",1,FALSE,FALSE,NA,NA
"1132","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-06 01:24:39,FALSE,NA,"970832496731545602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichDenee",34,TRUE,FALSE,NA,NA
"1133","I'm happy to hear that influenza activity decreased, but still, get your flu shot! Over 100 pediatric deaths this y… https://t.co/sO3lYH1snu",FALSE,4,NA,2018-03-06 01:20:25,TRUE,NA,"970831431198003201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shriver_amy",1,FALSE,FALSE,NA,NA
"1134","RT @kariusdx: Some flu strains can make mice forgetful https://t.co/8mAt8XrtTR via @science #influenza #flu",FALSE,0,NA,2018-03-06 01:12:15,FALSE,NA,"970829376580407296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrdelbrio",1,TRUE,FALSE,NA,NA
"1135","Some flu strains can make mice forgetful https://t.co/8mAt8XrtTR via @science #influenza #flu",FALSE,3,NA,2018-03-06 00:31:21,FALSE,NA,"970819083926155269",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kariusdx",1,FALSE,FALSE,NA,NA
"1136","Central Ontario grapples with dog flu outbreak - Veterinarians in central Ontario are raising alarms about a confir… https://t.co/lkFqknhX8X",FALSE,0,NA,2018-03-06 00:03:36,TRUE,NA,"970812103715098624",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AlexPriceEstate",0,FALSE,FALSE,NA,NA
"1137","RT @MelissaL11754: I feel like I have ptsd now after being sick with the flu the past week. I thought I was never going to recover. Gratefu…",FALSE,0,NA,2018-03-05 23:40:02,FALSE,NA,"970806171836801024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonny_scroggins",1,TRUE,FALSE,NA,NA
"1138","RT @TheMorningFeed: After being bitten hard by the flu bug Rob and Jennifer are finally back and behind the wheel at TMF. Check out our lat…",FALSE,0,NA,2018-03-05 23:37:02,FALSE,NA,"970805414840455168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephanieH2425",3,TRUE,FALSE,NA,NA
"1139","""It is the holy grail of #influenza science: a #universalfluvaccine that could provide protection against virtually… https://t.co/C9kxHaHWqH",FALSE,0,NA,2018-03-05 23:00:24,TRUE,NA,"970796195575627779",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MedBridgeSB",0,FALSE,FALSE,NA,NA
"1140","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 22:47:15,FALSE,NA,"970792885766340608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","and_sugoiwa",13,TRUE,FALSE,NA,NA
"1141","RT @UChicago: ""What seems to make the most difference is immune history.” Sarah Cobey, Asst Prof of Ecology &amp; Evolution at #UChicago finds…",FALSE,0,NA,2018-03-05 22:36:41,FALSE,NA,"970790229215989763",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyoLouisJacques",2,TRUE,FALSE,NA,NA
"1142","RT @AFPJournal: The CDC's Advisory Committee on Immunization Practices (ACIP) recommends the inclusion of live attenuated influenza vaccine…",FALSE,0,NA,2018-03-05 22:34:05,FALSE,NA,"970789572513878016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","aafp",3,TRUE,FALSE,NA,NA
"1143","RT @navsaria: The progression of influenza in this series of maps really brings home how bad it's been.  (NB: well over 100 children died i…",FALSE,0,NA,2018-03-05 22:29:06,FALSE,NA,"970788317842280455",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pippaliciousj",2,TRUE,FALSE,NA,NA
"1144","CDC Flu Update: Flu Season Peaked in February via Infection Control Today https://t.co/gzmhFVgrwP",FALSE,0,NA,2018-03-05 22:15:00,FALSE,NA,"970784773017710593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","medindicators",0,FALSE,FALSE,NA,NA
"1145","The @CDCgov says this #flu season may be over, but there also may be another strain circulating. Listen to our… https://t.co/tJgsRa7QJe",FALSE,0,NA,2018-03-05 22:00:40,TRUE,NA,"970781166361042944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Consultant360",0,FALSE,FALSE,NA,NA
"1146","Influenza B hit our house. This kid said to the doctor, “Exactly why did I have to get a flu shot?” ������������������������ https://t.co/gXwuEcqqV2",FALSE,6,NA,2018-03-05 21:58:33,FALSE,NA,"970780630551318533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EliciaRopte",0,FALSE,FALSE,NA,NA
"1147","Careful who's butt you sniff this flu season!

5 more dogs test positive for canine influenza in Canada https://t.co/N6MKnjRQDD",FALSE,2,NA,2018-03-05 21:39:23,FALSE,NA,"970775806988472325",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrJohnAquino",0,FALSE,FALSE,NA,NA
"1148","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 21:18:43,FALSE,NA,"970770605791498243",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","josevilar",39,TRUE,FALSE,NA,NA
"1149","@Nutritionprof1 Twice a year, global influenza experts review influenza surveillance, laboratory, and research data… https://t.co/zKR5cY5rDX",FALSE,1,"Nutritionprof1",2018-03-05 21:18:17,TRUE,"969052964630515712","970770499331657729","3328732488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDCgov",0,FALSE,FALSE,NA,NA
"1150","adults taking probiotics or prebiotics had improved responses to all flu strain vaccines. results suggest that the… https://t.co/ZDcugmwPE0",FALSE,10,NA,2018-03-05 21:11:07,TRUE,NA,"970768695290204161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayFirszt",6,FALSE,FALSE,NA,NA
"1151","A Japanese pharmaceutical firm is working to revolutionize the way we treat Influenza. https://t.co/5vyns2HZMd",FALSE,1,NA,2018-03-05 21:00:21,FALSE,NA,"970765986700955650",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HSS_EMSolutions",1,FALSE,FALSE,NA,NA
"1152","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 20:45:11,FALSE,NA,"970762169150185472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annie_hulala",34,TRUE,FALSE,NA,NA
"1153","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 20:42:08,FALSE,NA,"970761398979620864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsabelLegaz",39,TRUE,FALSE,NA,NA
"1154","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 20:38:33,FALSE,NA,"970760500752592896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","barbpsl",34,TRUE,FALSE,NA,NA
"1155","#Influenza activity remains elevated throughout California, according to @CAPublicHealth. Flu vaccines are the most… https://t.co/CHvlD2T7PN",FALSE,0,NA,2018-03-05 20:30:27,TRUE,NA,"970758461091995648",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","StartofCareHQ",0,FALSE,FALSE,NA,NA
"1156","RT @MorelliJim: MORE FLU??!! Just when you thought it was over a new spike in flu cases. What’s behind it? We talk with our @boston25 influ…",FALSE,0,NA,2018-03-05 20:22:10,FALSE,NA,"970756377349099521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliRaja_MD",6,TRUE,FALSE,NA,NA
"1157","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 20:17:55,FALSE,NA,"970755305133846529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obrijo",39,TRUE,FALSE,NA,NA
"1158","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 20:09:27,FALSE,NA,"970753176570822663",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Cicero1970",39,TRUE,FALSE,NA,NA
"1159","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 20:09:08,FALSE,NA,"970753097713815552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ColumbiaScience",13,TRUE,FALSE,NA,NA
"1160","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 20:09:03,FALSE,NA,"970753073504227328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LindaPoteat",39,TRUE,FALSE,NA,NA
"1161","RT @PennNursing: @Penn_Bateshx for the study of the history of #nursing and #PennNursing are prominently included in the story ‘Plagued by…",FALSE,0,NA,2018-03-05 20:07:46,FALSE,NA,"970752752791023617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaChoperena",4,TRUE,FALSE,NA,NA
"1162","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 20:04:36,FALSE,NA,"970751955147608064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willmcguinness",13,TRUE,FALSE,NA,NA
"1163","Keep on an eye on your four legged friends! Flu season isn't just for humans! #Flu2018 #wallawalla 
https://t.co/pQaC0zNTpb",FALSE,0,NA,2018-03-05 19:57:56,FALSE,NA,"970750278428278784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WilliamsTeamWW",0,FALSE,FALSE,NA,NA
"1164","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-03-05 19:57:38,FALSE,NA,"970750200833753089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewScotch",23,TRUE,FALSE,NA,NA
"1165","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:50:41,FALSE,NA,"970748451368550400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arturo_pichardo",39,TRUE,FALSE,NA,NA
"1166","RT @DelthiaRicks: The worst of a nasty flu season appears to be over as illness reports decrease. But influenza season still has at least 1…",FALSE,0,NA,2018-03-05 19:49:50,FALSE,NA,"970748238818086912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KMRobinsonNYC",2,TRUE,FALSE,NA,NA
"1167","RT @MorelliJim: MORE FLU??!! Just when you thought it was over a new spike in flu cases. What’s behind it? We talk with our @boston25 influ…",FALSE,0,NA,2018-03-05 19:45:29,FALSE,NA,"970747145665110017",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PetesWire",6,TRUE,FALSE,NA,NA
"1168","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-05 19:45:12,FALSE,NA,"970747073015504896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judy_armes",14,TRUE,FALSE,NA,NA
"1169","The #Flu season is showing signs of winding down in U.S.  https://t.co/xAiQEyPrVO . #Influenza",FALSE,1,NA,2018-03-05 19:45:08,FALSE,NA,"970747054518611968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",0,FALSE,FALSE,NA,NA
"1170","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:43:33,FALSE,NA,"970746659713048576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FoxandtheFlu",39,TRUE,FALSE,NA,NA
"1171","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:42:27,FALSE,NA,"970746379067895808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffmorgan1967",39,TRUE,FALSE,NA,NA
"1172","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:41:10,FALSE,NA,"970746057104723968",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bobblakley",39,TRUE,FALSE,NA,NA
"1173","RT @MorelliJim: MORE FLU??!! Just when you thought it was over a new spike in flu cases. What’s behind it? We talk with our @boston25 influ…",FALSE,0,NA,2018-03-05 19:40:41,FALSE,NA,"970745935553880070",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Omi_082",6,TRUE,FALSE,NA,NA
"1174","RT @MorelliJim: MORE FLU??!! Just when you thought it was over a new spike in flu cases. What’s behind it? We talk with our @boston25 influ…",FALSE,0,NA,2018-03-05 19:38:41,FALSE,NA,"970745434179334144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","boston25",6,TRUE,FALSE,NA,NA
"1175","MORE FLU??!! Just when you thought it was over a new spike in flu cases. What’s behind it? We talk with our… https://t.co/I1a9nKSDM5",FALSE,13,NA,2018-03-05 19:37:02,TRUE,NA,"970745019329064960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorelliJim",6,FALSE,FALSE,NA,NA
"1176","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:36:40,FALSE,NA,"970744926660067328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JulieMarieWolf",39,TRUE,FALSE,NA,NA
"1177","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:36:15,FALSE,NA,"970744822293323776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Laurie_Garrett",39,TRUE,FALSE,NA,NA
"1178","RT @KPbewelldoc: ☀️ #Flu is still trying to hang on!
If you get sick:
������If non-life threatening symptoms,
     seek virtual care so we don't…",FALSE,0,NA,2018-03-05 19:33:07,FALSE,NA,"970744030282833921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DGLL10",25,TRUE,FALSE,NA,NA
"1179","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 19:32:16,FALSE,NA,"970743820416634880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DGLL10",34,TRUE,FALSE,NA,NA
"1180","RT @ShotofPrev: While there's been a slight decrease in #flu activity, as many as 39 states are still reporting high activity, with influen…",FALSE,0,NA,2018-03-05 19:26:13,FALSE,NA,"970742294969274369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImmunizeCOKids",3,TRUE,FALSE,NA,NA
"1181","Influenza pandemics and avian flu | The BMJ https://t.co/pA15UtBzv6",FALSE,0,NA,2018-03-05 19:24:30,FALSE,NA,"970741864474144768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","HydroPowers",0,FALSE,FALSE,NA,NA
"1182","RT @mphatunc: How has the #flu spread across the country this year? @FiveThirtyEight looks at influenza activity levels by state, based on…",FALSE,0,NA,2018-03-05 19:16:30,FALSE,NA,"970739852047208448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNCpublichealth",2,TRUE,FALSE,NA,NA
"1183","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-05 19:16:21,FALSE,NA,"970739813715410944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HumanVacProject",39,TRUE,FALSE,NA,NA
"1184","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 19:12:17,FALSE,NA,"970738790758170624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MyersSuzan",34,TRUE,FALSE,NA,NA
"1185","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 19:05:42,FALSE,NA,"970737131130949632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MungadiYakubu",34,TRUE,FALSE,NA,NA
"1186","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 19:04:02,FALSE,NA,"970736714242314243",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebCruz",13,TRUE,FALSE,NA,NA
